t_wallclock,action
1786608513.711989,quick_points
1786608513.790604,quick_points
1786608513.880445,quick_points
1786608513.970977,quick_points
1786608514.046172,quick_points
1786608514.137643,quick_points
1786608514.228263,quick_points
1786608514.317486,quick_points
1786608514.395547,quick_points
1786608514.487597,quick_points
1786608514.575753,quick_points
1786608514.652204,quick_points
1786608514.742235,quick_points
1786608514.818630,quick_points
1786608514.896315,quick_points
1786608514.981908,quick_points
1786608515.072928,quick_points
1786608515.160755,quick_points
1786608515.245699,quick_points
1786608515.333084,quick_points
1786608515.422962,quick_points
1786608515.513201,quick_points
1786608515.603785,quick_points
1786608515.705407,quick_points
1786608515.795189,quick_points
1786608515.884539,quick_points
1786608515.973432,quick_points
1786608516.062823,quick_points
1786608516.154319,quick_points
1786608516.242357,quick_points
1786608516.334388,quick_points
1786608516.415731,quick_points
1786608516.506529,quick_points
1786608516.585392,quick_points
1786608516.673827,quick_points
1786608516.755088,quick_points
1786608516.845591,quick_points
1786608516.936157,quick_points
1786608517.025325,quick_points
1786608517.114555,quick_points
1786608517.194022,quick_points
1786608517.285506,quick_points
1786608517.375662,quick_points
1786608517.465572,quick_points
1786608517.555029,quick_points
1786608517.642128,quick_points
1786608517.722247,quick_points
1786608517.813376,quick_points
1786608517.913717,quick_points
1786608517.993390,quick_points
1786608518.083722,quick_points
1786608518.169245,quick_points
1786608518.251158,quick_points
1786608518.328279,quick_points
1786608518.402609,quick_points
1786608518.476436,quick_points
1786608518.565800,quick_points
1786608518.646999,quick_points
1786608518.733953,quick_points
1786608518.815133,quick_points
1786608518.903847,quick_points
1786608518.991217,quick_points
1786608519.080140,quick_points
1786608519.158170,quick_points
1786608519.247881,quick_points
1786608519.337712,quick_points
1786608519.418250,quick_points
1786608519.509022,quick_points
1786608519.598576,quick_points
1786608519.676307,quick_points
1786608519.766274,quick_points
1786608519.856375,quick_points
1786608519.946213,quick_points
1786608520.026167,quick_points
1786608520.115815,quick_points
1786608520.205974,quick_points
1786608520.283901,quick_points
1786608520.372934,quick_points
1786608520.450057,quick_points
1786608520.525421,quick_points
1786608520.601166,quick_points
1786608520.691969,quick_points
1786608520.772323,quick_points
1786608520.859504,quick_points
1786608520.951494,quick_points
1786608521.041485,quick_points
1786608521.119481,quick_points
1786608521.208977,quick_points
1786608521.300086,quick_points
1786608521.390679,quick_points
1786608521.481213,quick_points
1786608521.570833,quick_points
1786608521.648802,quick_points
1786608521.734539,quick_points
1786608521.825618,quick_points
1786608521.913150,quick_points
1786608521.993291,quick_points
1786608522.084933,quick_points
1786608522.177667,quick_points
1786608522.253086,quick_points
1786608522.343243,quick_points
1786608522.429299,quick_points
1786608522.508188,quick_points
1786608522.598129,quick_points
1786608522.672589,quick_points
1786608522.758385,quick_points
1786608522.850399,quick_points
1786608522.929707,quick_points
1786608523.020131,quick_points
1786608523.109233,quick_points
1786608523.197027,quick_points
1786608523.274452,quick_points
1786608523.365418,quick_points
1786608523.455151,quick_points
1786608523.545713,quick_points
1786608528.848858,ellipse
1786608528.940474,ellipse
1786608529.030984,ellipse
1786608529.120448,ellipse
1786608529.211552,ellipse
1786608529.289045,ellipse
1786608529.379820,ellipse
1786608529.469105,ellipse
1786608529.549908,ellipse
1786608529.637717,ellipse
1786608529.728594,ellipse
1786608529.817682,ellipse
1786608529.906741,ellipse
1786608529.996886,ellipse
1786608530.086355,ellipse
1786608530.166291,ellipse
1786608530.253802,ellipse
1786608530.355912,ellipse
1786608530.432536,ellipse
1786608530.522724,ellipse
1786608530.613891,ellipse
1786608530.705209,ellipse
1786608530.792741,ellipse
1786608530.882426,ellipse
1786608530.973487,ellipse
1786608531.064339,ellipse
1786608531.150988,ellipse
1786608531.228371,ellipse
1786608531.329803,ellipse
1786608531.416114,ellipse
1786608531.506651,ellipse
1786608531.597068,ellipse
1786608531.686546,ellipse
1786608531.778479,ellipse
1786608531.866133,ellipse
1786608531.946537,ellipse
1786608532.037416,ellipse
1786608532.128692,ellipse
1786608532.206877,ellipse
1786608532.296476,ellipse
1786608532.386311,ellipse
1786608532.464843,ellipse
1786608532.552552,ellipse
1786608532.642781,ellipse
1786608532.722460,ellipse
1786608532.813080,ellipse
1786608532.899484,ellipse
1786608532.990304,ellipse
1786608533.068394,ellipse
1786608533.159749,ellipse
1786608533.238416,ellipse
1786608533.323975,ellipse
1786608533.399971,ellipse
1786608533.490741,ellipse
1786608533.570120,ellipse
1786608533.656479,ellipse
1786608533.734275,ellipse
1786608533.816986,ellipse
1786608533.909816,ellipse
1786608533.988227,ellipse
1786608534.067119,ellipse
1786608534.146069,ellipse
1786608534.225804,ellipse
1786608534.303654,ellipse
1786608534.380212,ellipse
1786608534.470075,ellipse
1786608534.549255,ellipse
1786608534.627738,ellipse
1786608534.720035,ellipse
1786608534.796502,ellipse
1786608534.881563,ellipse
1786608534.960440,ellipse
1786608535.052594,ellipse
1786608535.130131,ellipse
1786608535.209532,ellipse
1786608535.298660,ellipse
1786608535.376648,ellipse
1786608535.452411,ellipse
1786608535.541389,ellipse
1786608535.629553,ellipse
1786608535.707009,ellipse
1786608535.798428,ellipse
1786608535.876375,ellipse
1786608535.966998,ellipse
1786608536.057094,ellipse
1786608536.146934,ellipse
1786608536.239026,ellipse
1786608536.318177,ellipse
1786608536.418243,ellipse
1786608536.495609,ellipse
1786608536.583119,ellipse
1786608536.672073,ellipse
1786608536.763565,ellipse
1786608536.853880,ellipse
1786608536.931631,ellipse
1786608537.020930,ellipse
1786608537.111172,ellipse
1786608537.189907,ellipse
1786608537.276597,ellipse
1786608537.355198,ellipse
1786608537.445858,ellipse
1786608537.524513,ellipse
1786608537.603607,ellipse
1786608537.691935,ellipse
1786608537.771011,ellipse
1786608537.863656,ellipse
1786608537.941924,ellipse
1786608538.012283,ellipse
1786608538.092042,ellipse
1786608538.168784,ellipse
1786608538.248968,ellipse
1786608538.335249,ellipse
1786608538.414453,ellipse
1786608538.493739,ellipse
1786608538.583806,ellipse
1786608538.662188,ellipse
1786608538.741833,ellipse
1786608538.828027,ellipse
1786608538.909568,ellipse
1786608539.001582,ellipse
1786608539.082412,ellipse
1786608539.161894,ellipse
1786608539.252362,ellipse
1786608539.332161,ellipse
1786608539.422224,ellipse
1786608539.511904,ellipse
1786608539.591628,ellipse
1786608539.680513,ellipse
1786608539.768551,ellipse
1786608539.858626,ellipse
1786608539.939278,ellipse
1786608540.025669,ellipse
1786608540.113617,ellipse
1786608540.199972,ellipse
1786608540.287362,ellipse
1786608540.377433,ellipse
1786608540.464169,ellipse
1786608540.555908,ellipse
1786608540.645084,ellipse
1786608540.723059,ellipse
1786608540.810214,ellipse
1786608540.899560,ellipse
1786608540.986111,ellipse
1786608541.076369,ellipse
1786608541.150859,ellipse
1786608541.241490,ellipse
1786608541.330102,ellipse
1786608541.409457,ellipse
1786608541.500132,ellipse
1786608541.589980,ellipse
1786608541.667518,ellipse
1786608541.744870,ellipse
1786608541.825126,ellipse
1786608541.901359,ellipse
1786608541.980535,ellipse
1786608542.055328,ellipse
1786608542.130544,ellipse
1786608542.208294,ellipse
1786608542.289561,ellipse
1786608542.368222,ellipse
1786608542.444470,ellipse
1786608542.524868,ellipse
1786608542.599553,ellipse
1786608542.679163,ellipse
1786608542.768608,ellipse
1786608542.849544,ellipse
1786608542.943102,ellipse
1786608543.020998,ellipse
1786608543.111657,ellipse
1786608543.188121,ellipse
1786608543.266141,ellipse
1786608543.359384,ellipse
1786608543.437863,ellipse
1786608543.525342,ellipse
1786608543.604710,ellipse
1786608543.696610,ellipse
1786608543.788626,ellipse
1786608543.867424,ellipse
1786608543.958898,ellipse
1786608544.049178,ellipse
1786608544.137812,ellipse
1786608544.229191,ellipse
1786608544.309169,ellipse
1786608544.399822,ellipse
1786608544.489322,ellipse
1786608544.569995,ellipse
1786608544.661691,ellipse
1786608544.753737,ellipse
1786608544.843356,ellipse
1786608544.936680,ellipse
1786608545.027273,ellipse
1786608545.111917,ellipse
1786608545.203885,ellipse
1786608545.290688,ellipse
1786608545.369383,ellipse
1786608545.461139,ellipse
1786608545.553559,ellipse
1786608545.632044,ellipse
1786608545.705987,ellipse
1786608545.795724,ellipse
1786608545.874033,ellipse
1786608545.964195,ellipse
1786608546.034125,ellipse
1786608546.113317,ellipse
1786608546.193358,ellipse
1786608546.271912,ellipse
1786608546.346099,ellipse
1786608546.425286,ellipse
1786608546.504464,ellipse
1786608546.584848,ellipse
1786608546.671304,ellipse
1786608546.750035,ellipse
1786608546.828591,ellipse
1786608546.907920,ellipse
1786608546.997546,ellipse
1786608547.079127,ellipse
1786608547.168022,ellipse
1786608547.259335,ellipse
1786608547.349622,ellipse
1786608547.423835,ellipse
1786608547.510492,ellipse
1786608547.588322,ellipse
1786608547.677618,ellipse
1786608547.769008,ellipse
1786608547.848331,ellipse
1786608547.939682,ellipse
1786608548.027361,ellipse
1786608548.115570,ellipse
1786608548.195107,ellipse
1786608548.282950,ellipse
1786608548.373682,ellipse
1786608548.461519,ellipse
1786608548.548101,ellipse
1786608548.636092,ellipse
1786608548.727854,ellipse
1786608548.817698,ellipse
1786608554.106658,fwd_back
1786608554.207580,fwd_back
1786608554.287199,fwd_back
1786608554.377537,fwd_back
1786608554.467958,fwd_back
1786608554.546254,fwd_back
1786608554.637484,fwd_back
1786608554.716069,fwd_back
1786608554.806918,fwd_back
1786608554.896757,fwd_back
1786608554.988138,fwd_back
1786608555.077009,fwd_back
1786608555.156125,fwd_back
1786608555.244362,fwd_back
1786608555.332274,fwd_back
1786608555.425652,fwd_back
1786608555.516468,fwd_back
1786608555.605496,fwd_back
1786608555.696204,fwd_back
1786608555.773195,fwd_back
1786608555.861274,fwd_back
1786608555.950374,fwd_back
1786608556.039606,fwd_back
1786608556.130500,fwd_back
1786608556.218340,fwd_back
1786608556.311348,fwd_back
1786608556.388679,fwd_back
1786608556.476469,fwd_back
1786608556.566522,fwd_back
1786608556.657430,fwd_back
1786608556.747035,fwd_back
1786608556.836623,fwd_back
1786608556.924981,fwd_back
1786608557.003643,fwd_back
1786608557.096547,fwd_back
1786608557.186652,fwd_back
1786608557.275009,fwd_back
1786608557.365505,fwd_back
1786608557.453431,fwd_back
1786608557.544317,fwd_back
1786608557.633254,fwd_back
1786608557.714152,fwd_back
1786608557.799667,fwd_back
1786608557.890643,fwd_back
1786608557.978421,fwd_back
1786608558.066562,fwd_back
1786608558.155684,fwd_back
1786608558.245397,fwd_back
1786608558.322138,fwd_back
1786608558.414597,fwd_back
1786608558.492480,fwd_back
1786608558.578468,fwd_back
1786608558.665132,fwd_back
1786608558.743231,fwd_back
1786608558.834293,fwd_back
1786608558.924457,fwd_back
1786608559.013862,fwd_back
1786608559.095040,fwd_back
